,1FUE-TOTPA-FLOW,1FWS-FWFLW-A,1FWS-STMFLW-A,1JT66801S,1LDC-GROSS-MW,1TCMVACPT2,5C0002FLOW,BA1003,BA1503,BA1T,BA2003,BA2004,BAROMETRIC-PRESS,C19,CW313,CW316,CW317-COND,DGS3,FW401,FW413,FW451,FW452,FW468,S11,S202,S212,S302,S312,S412,S422,S423,S502,S602,S613,S631,S633,S831,S833,S839C,BA2007,BA2051,BA2052,BA2053,BA2054,BA2503,BA2504,BA2507,BA2551,BA2552,BA2553,BA2554,BF2001,BF2002,BF2003,BF2501,BF2502,BF2503,BG3506A,BG3506B,C105,C205,C305,C411,CW119,CW129,D207,D607,FW402,FW606,FW611,PERFTEST-D508,PERFTEST-D608,PERFTEST-FW503,PERFTEST-FW603,PERFTEST-FW608,PERFTEST-S501,S105,BG3502,BG3503,BG3505,C51,CW213A,CW216A,FW4537-VACA,FW4537-VACB,FW4537-VACC,FW463,FW464,FW711,FW712,PERFTEST-S633,S614,S634,S640,S801,S804,S811,S834,num_mills
2/3/2020 23:10,451.776703,1099.829346,1088.208374,170.26976,170.348221,1.035004,0.733945,4.115118,3.978271,1507.211304,1.558228,661.560059,23,83.676537,56.029541,74.049377,4128.417969,85.894836,306.367493,201.147461,1742.565674,314.795593,1910.15625,1.014404,242.644073,1.363525,494.97522,21.953125,68.151855,68.289185,638.547119,794.336853,630.464172,333.215332,1011.651611,308.679199,1007.531738,1584.594849,1123.657227,211.105347,-2.521912,730.834961,-4.930145,311.743164,1.742858,667.358398,214.27153,-2.729736,751.12915,-5.205109,327.246094,32.23877,132.958984,667.816162,32.070923,131.463623,672.698975,2.767334,3.045044,151.279724,184.118591,249.92746,308.651672,20.616148,36.965942,163.595856,358.309601,80.523682,433.166473,1709.564209,325.789825,353.146942,312.075867,342.188934,429.925476,109.233292,-7.918192,-0.953796,-0.985474,-1.350861,272.442627,59.411095,76.066589,0.515442,0.51773,0.515442,0.739837,294.80661,535.433411,535.433411,303.723145,674.368286,1009.210205,305.126953,1663.330078,607.614014,806.259155,1002.34375,3
2/27/2020 20:40,433.50177,1081.630981,1075.852173,169.995117,169.836655,1.138,1.557918,3.679558,3.389282,1476.034912,1.90918,650.268555,23.566406,85.211433,54.169167,74.135147,4134.521484,82.993674,307.702637,201.818848,1733.851929,316.022308,1904.052734,1.014404,238.823288,1.387939,494.535614,22.233887,70.463562,68.678284,636.431519,794.933777,625.843933,339.074707,1006.921448,313.531494,999.597229,1579.101563,1106.109619,218.215942,-2.542053,719.543457,-4.63443,319.067383,1.779479,670.410156,221.656799,-2.584167,757.537842,-4.707062,334.814453,32.139587,138.192749,658.660889,31.994629,137.338257,674.377441,3.121338,3.017579,152.435989,183.710464,251.130219,310.796814,20.043943,37.19482,161.000656,359.92804,81.774902,434.539764,1702.23999,327.444244,354.310364,313.891571,343.682007,431.272675,111.727928,-8.279932,-0.905273,-0.938477,-1.331024,272.03064,60.405621,77.094559,0.49942,0.503997,0.49942,0.373627,286.00235,526.807983,527.609192,308.453369,672.994995,1003.869629,310.131836,1656.005859,606.892029,801.681519,994.104065,3
2/28/2020 12:40,449.798584,1040.984741,1057.141724,169.903564,169.594955,1.144867,1.702879,4.207138,3.319092,1452.656128,1.472778,651.184082,23.581055,88.145447,54.507504,77.296921,4110.870605,86.05506,306.420898,201.513672,1735.227783,314.23175,1899.169922,1.147156,239.62709,1.162109,494.93161,22.307129,69.548035,69.067383,638.582947,793.895203,628.827026,337.701416,1014.703369,312.524414,1007.531738,1584.594849,1097.717285,218.925476,-2.387329,717.712402,-4.891235,319.677765,1.39038,665.527344,222.213745,-2.596985,751.586914,-4.813416,334.448242,32.368469,140.115356,656.524658,31.994629,137.979111,668.426514,2.901612,3.148804,153.463776,184.155273,252.368744,310.991394,19.990538,35.684204,161.20224,357.826752,81.378174,434.387207,1704.528809,325.789825,352.814606,312.240906,343.184296,431.272675,111.126717,-8.316797,-0.620087,-0.881714,-1.121216,273.03772,64.287231,80.678406,0.531464,0.536041,0.531464,1.045014,287.711426,530.464539,530.998535,307.385254,678.488159,1010.202026,308.911133,1659.667969,607.180847,807.174683,1001.275635,3
1/16/2020 11:40,429.171722,1080.215088,1065.486206,169.720459,169.2733,1.087647,0.878903,4.150392,3.886719,1527.062256,1.887817,635.009766,23.493164,84.405807,55.99057,72.934036,4194.793945,86.10219,305.245972,200.537109,1732.017456,312.889679,1896.118164,0.986938,231.026901,1.549683,486.387268,21.477051,68.266296,67.831421,629.623657,784.628845,624.454041,335.50415,999.902344,311.05957,1000.512695,1579.101563,1115.264893,211.769119,-2.462402,696.044922,-4.774506,312.231445,1.7276,638.977051,213.424683,-2.596985,716.644287,-4.670746,322.363281,31.666565,132.211304,641.723633,31.681824,132.104492,644.165039,3.07251,2.721558,151.820801,182.285706,250.693298,309.48999,20.799255,38.880917,160.469833,357.043243,80.615234,433.013916,1701.782227,324.797394,352.482239,310.920715,342.023071,430.093842,109.456131,-8.215418,-0.732239,-0.829834,-1.239471,274.777222,60.971848,76.542145,0.485687,0.490265,0.485687,0.495697,288.117828,526.622986,524.21875,305.706757,671.072388,997.384644,307.324219,1656.921387,606.892029,786.117554,995.477356,3
1/16/2020 12:00,431.836273,1082.912354,1065.615723,169.537338,169.240036,1.101379,1.031491,4.150392,3.886719,1484.858521,1.887817,637.756348,23.493164,85.002632,55.817192,73.877831,4277.190918,88.536852,306.260681,200.720215,1732.934692,314.319153,1899.780273,1.000671,232.914932,1.549683,489.194183,21.696777,68.357849,67.739868,632.890015,788.609802,624.454041,334.954834,1002.191162,310.876465,998.529053,1580.932617,1109.161377,211.769119,-2.572266,702.453613,-4.769318,312.231445,1.7276,642.63916,213.424683,-2.596985,723.052979,-5.013153,322.363281,32.009888,132.211304,644.470215,31.681824,132.104492,646.911621,2.993165,2.758179,151.820801,183.183945,250.773483,310.443329,20.799255,38.606258,160.716766,357.993011,80.310059,433.929474,1702.23999,325.789825,353.146942,312.240906,342.520691,430.093842,110.001221,-8.215418,-0.732239,-1.002563,-1.239471,274.960327,60.2803,77.012985,0.485687,0.490265,0.485687,0.739837,290.985199,529.827698,526.355896,305.706757,670.523071,1000.131226,307.568359,1656.921387,606.892029,788.864136,994.409241,3
2/27/2020 19:50,435.216217,1066.282349,1056.484009,169.354233,169.717255,1.108246,1.519772,3.877401,3.389282,1452.715698,1.304932,645.690918,23.541992,84.444138,53.214291,73.191483,4178.008789,82.486422,306.15387,201.269531,1731.558838,313.878387,1899.169922,1.009827,239.787811,1.052246,496.400879,22.258301,69.593811,68.586731,639.423706,795.928528,627.676025,337.884521,1009.362854,313.256836,999.44458,1579.101563,1099.243286,218.803406,-2.419373,714.050293,-4.642212,318.09082,1.437682,663.085938,221.656799,-2.581421,749.298096,-4.701874,332.861328,32.063293,140.115356,653.167725,31.826782,139.260864,667.053223,2.980957,3.188477,151.527542,182.730728,251.130219,309.843506,20.394897,37.3703,161.045959,358.028595,81.04248,434.539764,1699.951172,325.62442,353.47934,311.745789,343.184296,431.609528,111.059921,-8.293756,-0.872314,-0.871338,-1.333313,272.03064,59.800327,76.152481,0.476532,0.483399,0.478821,0.617767,290.188812,527.157166,528.759583,307.843018,674.917603,1007.531738,309.155273,1655.090332,606.892029,803.512573,995.17218,3
3/3/2020 21:20,443.074646,1123.546997,1077.481201,169.354233,169.609207,1.035004,0.627134,4.185666,3.679199,1584.420654,2.049561,638.366699,23.219727,83.864365,54.620544,73.55201,4103.240723,85.900896,303.590393,201.330566,1724.679565,309.251617,1899.780273,0.977783,218.173645,0.802002,474.248657,22.01416,69.616699,68.769836,618.409485,769.869202,618.453369,339.440918,996.087646,314.355469,995.17218,1569.946411,1109.161377,209.381088,-2.6922,721.679688,-5.31665,301.123077,1.568908,646.30127,212.623596,-2.827698,744.415283,-5.288116,315.039063,32.315063,140.863037,640.350342,32.795715,140.863037,645.080566,2.932129,3.283081,151.379028,182.093903,250.745544,310.379913,20.509336,37.911987,161.062576,357.217529,80.157471,434.082031,1692.626953,321.325195,352.316101,305.972565,341.027924,430.59903,109.467033,-8.57255,-0.979889,-0.754761,-1.42334,273.587036,59.000343,75.912552,0.490265,0.497131,0.490265,0.312593,266.988403,531.22406,526.417236,309.216309,666.403198,990.670776,310.498047,1647.766113,606.314453,790.69519,988.61084,3
12/16/2019 11:30,448.412292,1077.786865,1056.453857,169.171143,169.206375,1.17691,0.047299,3.478648,3.798218,1473.81665,1.567383,644.775391,23.361328,84.644402,53.630867,74.203583,4161.224121,82.844754,306.047058,199.865723,1733.851929,314.346863,1902.22168,1.032715,235.115814,1.360474,485.342072,21.550293,68.861389,67.900085,628.695557,785.44873,627.659912,337.426758,997.460938,312.06665,1001.885986,1577.27063,1104.58374,207.443253,-2.56311,701.385498,-4.657776,312.475616,1.60858,645.996094,207.939133,-2.590576,718.322754,-4.841949,322.729523,32.10144,121.850594,652.709961,31.796265,120.462029,654.083252,2.654419,3.28003,151.556335,183.0858,250.276199,309.315002,20.082092,37.873837,159.629944,358.495514,80.0354,433.776825,1704.528809,325.458984,352.648407,312.075867,342.686584,430.767426,110.433746,-7.865198,-0.83844,-0.929321,-1.115875,272.53418,60.911186,76.352966,0.890808,0.918274,0.890808,0.434663,298.49472,532.703064,526.828735,307.843018,675.604248,995.629883,309.155273,1656.921387,607.108643,774.215698,998.529053,3
2/28/2020 11:50,448.250488,1056.031738,1037.765747,169.07959,169.055969,1.172333,1.573178,3.274672,3.346558,1503.338745,1.549072,649.353027,23.600586,87.247368,53.591846,76.3078,4171.905273,85.650078,306.474304,201.330566,1726.05542,314.946411,1891.235352,1.124268,239.020187,0.829468,494.412811,22.087402,69.548035,68.586731,636.387756,792.856445,624.481812,336.236572,1013.787842,310.968018,1007.836914,1576.35498,1096.954346,217.10968,-2.537476,716.796875,-4.904205,316.748047,1.829833,663.696289,220.306396,-2.593323,751.586914,-4.792664,331.518555,32.315063,138.192749,655.609131,32.124329,137.017838,667.510986,3.148804,3.243409,153.25325,182.804153,251.282486,310.073792,20.028687,36.828613,160.910049,358.776489,81.103516,434.539764,1695.373535,325.789825,352.980774,312.240906,342.852478,430.767426,110.641762,-8.422785,-0.674561,-0.851807,-1.121216,273.175049,63.118027,79.738213,0.485687,0.487976,0.485687,0.983981,289.62326,529.581421,529.84845,306.469727,676.016235,1007.989502,307.69043,1652.34375,606.458862,805.343628,999.902344,3
12/16/2019 14:40,456.75116,1057.139282,1048.908081,168.713364,168.835892,1.218109,0.009152,3.049224,3.319092,1477.19751,1.723022,630.126953,23.371094,82.511589,51.806831,72.40168,4212.34082,86.347866,304.978943,200.109863,1727.431274,312.917358,1888.183594,0.973206,235.115814,0.921021,489.855225,21.489258,68.334961,67.167664,633.87384,790.623657,623.800903,336.968994,1007.531738,311.517334,1003.259277,1575.439453,1100.006104,198.799118,-2.610718,702.758789,-4.670746,295.751953,1.214904,634.094238,199.790955,-2.595154,718.322754,-4.841949,305.029297,32.559204,123.239136,638.061523,31.5979,121.850594,636.688232,2.807007,3.365479,151.060684,182.432556,250.997833,309.07666,20.433044,37.927242,159.629944,358.653809,79.333496,434.692383,1698.120117,324.466614,352.814606,310.755707,342.686584,431.272675,109.905388,-8.302973,-0.741394,-0.932373,-1.247101,274.639893,58.835609,74.553375,0.826721,0.831298,0.824432,2.021579,293.48114,539.1073,531.101318,306.92746,674.642944,1004.556274,307.93457,1653.259399,606.675415,790.69519,998.223938,3
12/20/2019 10:50,455.775116,1107.808228,1072.729126,168.713364,169.084488,1.096801,1.275632,3.661155,3.590698,1527.125122,1.677246,655.151367,23.571289,86.340263,54.190659,78.182655,4113.921875,86.012628,305.780029,198.583984,1732.476074,314.021179,1897.949219,1.105957,234.427841,1.210938,491.395386,21.135254,67.602539,66.801453,634.786072,792.370911,615.351563,333.215332,1002.191162,308.587646,1000.360168,1575.439453,1113.739014,206.520081,-2.526489,712.82959,-4.914581,309.790039,1.698607,663.085938,209.167496,-2.580505,748.535156,-4.958679,321.75293,32.292175,124.307251,656.37207,31.658936,122.705086,668.731689,3.460083,3.319703,151.6306,183.97554,249.786942,308.274078,20.173645,37.469479,163.616211,358.804108,78.692627,432.403534,1704.071045,325.789825,352.980774,312.240906,342.188934,429.588715,108.880951,-8.127863,-0.591705,-0.888428,-1.134186,271.572876,62.759655,79.340393,0.858765,0.854187,0.861053,0.312593,283.674866,533.955627,536.090515,303.417969,669.287109,1001.96228,304.638672,1656.005859,606.892029,795.272827,995.935059,3
2/3/2020 23:30,451.776703,1090.515747,1066.572144,168.713364,168.690155,1.04187,0.939939,4.115118,3.978271,1513.273926,1.906128,658.813477,23,82.993935,55.33593,73.105675,4195.556152,85.953984,305.726624,200.964355,1734.769165,313.922119,1902.22168,0.986938,242.644073,1.363525,495.925629,21.525879,68.197632,67.098999,638.786194,795.331665,628.552307,331.384277,1006.921448,306.848145,1004.785156,1578.186157,1112.976074,210.159302,-2.521912,727.172852,-4.930145,310.766571,1.742858,663.696289,213.348404,-2.729736,745.635986,-5.002777,325.292969,32.162476,131.997681,665.06958,31.895447,130.502319,669.036865,2.623902,3.038941,150.37085,181.669006,249.767075,308.651672,20.219421,36.965942,160.963669,357.359833,79.760742,433.166473,1702.23999,324.962799,351.983765,311.58075,341.525482,429.083649,108.313843,-7.918192,-0.974854,-0.92688,-1.350861,273.312378,58.675629,75.124069,0.481109,0.485687,0.481109,0.617767,293.37381,534.365906,533.298279,302.044678,672.720337,1005.548096,303.173828,1657.836914,606.964233,803.512573,1000.054932,3
2/28/2020 5:20,449.747955,1060.099854,1042.595581,168.621811,168.977295,1.133422,1.04675,3.297677,3.364868,1448.472168,1.491089,642.944397,23.581055,86.774734,60.12878,77.288284,4116.973633,85.363842,306.848145,200.720215,1727.431274,314.779572,1896.118164,1.206665,243.350662,1.497803,498.444336,21.916504,68.838501,68.746948,641.638855,799.377869,630.412292,335.961914,1013.787842,311.334229,1001.428284,1575.439453,1092.376831,207.725525,-2.404724,708.557129,-4.860107,308.935547,1.382751,658.508301,211.753845,-2.582336,745.178223,-4.67334,323.706055,32.437134,129.861465,650.115967,32.070923,129.220581,663.848877,2.797852,2.633057,152.795044,183.330734,250.837479,310.586151,20.356749,37.271114,160.78244,358.372772,79.974365,434.539764,1695.831299,326.120667,353.313141,312.570984,343.184296,430.935852,110.678078,-8.505732,-0.782593,-0.942139,-1.279907,273.403931,64.839096,81.186867,0.531464,0.533752,0.531464,0.800874,293.676147,526.027405,528.698242,306.164551,675.466919,1011.651611,307.324219,1650.512695,606.458862,797.103882,996.240234,3
3/5/2020 6:10,446.290894,1090.37854,1050.296143,168.530258,168.296463,1.160889,0.398253,4.247013,3.99353,1493.71814,1.878662,660.339355,23.532227,83.002556,56.818253,70.318794,4123.840332,85.507074,307.862854,202.612305,1727.431274,315.871521,1893.676758,0.941162,237.786255,1.320801,494.305969,22.172852,70.120239,69.090271,635.802124,795.021423,624.338684,336.328125,1002.648926,310.968018,990.594543,1573.608398,1093.139648,210.853577,-2.508179,728.240967,-4.753754,313.452148,1.735229,665.222168,213.867188,-2.61438,751.739502,-5.057251,326.879852,32.330322,130.075073,666.290283,31.933594,129.541016,669.647217,3.441773,3.112183,151.618484,183.555435,251.539185,311.281433,20.471189,37.820431,160.926666,359.936066,81.68335,434.387207,1694.000244,327.444244,353.977936,313.726471,343.516113,430.59903,111.042221,-8.337534,-0.802734,-0.90918,-1.341705,273.449707,57.039211,74.275131,0.439911,0.437622,0.444488,0.373627,264.137939,532.045654,530.710754,306.622314,667.364502,1002.191162,307.8125,1650.512695,606.458862,788.864136,986.169495,3
3/3/2020 21:30,442.488037,1121.704956,1075.46167,168.438721,167.947037,1.044159,0.68054,4.185666,3.724976,1536.532227,2.061768,651.184082,23.219727,85.313881,56.528103,74.495476,4137.573242,88.829388,306.581116,201.757813,1723.762329,314.335175,1898.55957,1.009827,224.954391,1.702271,483.826233,22.404785,69.593811,68.998718,628.604187,781.817932,617.258911,337.792969,993.188477,311.791992,976.251221,1571.777344,1097.717285,211.250305,-2.442261,734.49707,-4.937927,306.005859,1.567382,660.03418,214.508057,-2.585999,759.063721,-4.943115,318.945313,32.315063,139.901733,654.083252,31.742859,139.901733,659.729004,2.510987,3.95752,151.461624,183.155472,250.26442,311.051178,20.509336,37.911987,161.967651,360.145905,80.92041,434.082031,1693.54248,326.451538,354.642792,311.910828,343.350189,430.935852,110.777168,-8.57255,-0.979889,-0.751099,-1.42334,273.587036,60.033997,77.796471,0.490265,0.497131,0.490265,0.251557,273.299683,533.359558,530.690063,307.385254,660.360718,994.104004,309.033203,1647.766113,606.314453,787.948608,975.488281,3
1/16/2020 12:10,419.529175,1082.850342,1065.615723,168.255615,168.536179,1.112823,0.794979,4.150392,3.886719,1448.219727,1.887817,637.756348,23.493164,85.087875,56.770554,73.877831,4181.82373,83.120928,306.207275,200.476074,1728.807129,314.080902,1895.507813,1.02356,233.880783,1.549683,489.194183,21.916504,68.426514,67.739868,633.368042,788.609802,625.409851,333.581543,1003.564453,308.312988,1000.054932,1578.186157,1096.954346,211.769119,-2.449585,701.538086,-4.769318,312.231445,1.7276,642.63916,213.424683,-2.596985,722.137451,-4.668152,322.363281,32.009888,132.211304,644.470215,31.681824,132.104492,646.911621,2.965699,3.048096,151.820801,183.510498,251.735535,309.48999,20.799255,38.606258,161.457397,357.993011,79.730225,433.929474,1696.746826,325.62442,352.980774,311.910828,342.686584,430.59903,109.691383,-8.130167,-0.732239,-0.903076,-1.239471,274.227905,60.2803,77.012985,0.485687,0.490265,0.485687,0.678804,291.224091,528.759583,525.287354,303.723145,672.445679,1001.504517,305.004883,1653.259399,606.74762,788.864136,995.935059,3
2/27/2020 19:00,442.500183,1046.725464,1035.912964,168.164063,168.446167,1.121978,1.634214,2.974075,3.563232,1436.418335,1.274414,642.028809,23.541992,84.27359,53.648396,74.135147,4154.35791,82.423464,305.13916,200.842285,1728.348511,313.286774,1893.676758,1.005249,240.233887,0.655518,496.480072,21.879883,68.518066,68.792725,639.742432,795.972351,626.720154,335.412598,1011.651611,310.693359,999.139404,1578.186157,1087.036133,218.803406,-2.409302,711.303711,-4.639618,317.480499,1.437682,661.254883,221.70256,-2.456909,747.467041,-4.733002,331.884796,31.964111,142.037964,649.505615,31.994629,140.222168,665.222168,2.745972,2.880249,151.527542,182.730728,250.087845,308.890045,20.356749,37.3703,160.140564,358.309601,81.04248,433.624268,1697.20459,324.466614,352.316101,310.755707,342.354828,430.59903,110.016426,-8.261499,-0.780762,-0.914063,-1.333313,272.442627,60.664967,77.094559,0.492553,0.497131,0.492553,0.800874,289.710968,526.088745,526.622986,305.859375,674.093628,1009.133911,306.835938,1652.34375,606.675415,805.343628,994.714355,3
